Open,High,Low,Close,Volume,Momentum
18550,18550,18500,18500,788,-50
18600,18600,18550,18550,3592,50
18550,18600,18550,18550,744,0
18550,18600,18550,18550,2099,0
18550,18650,18550,18550,1115,-50
18500,18600,18500,18550,546,-150
18500,18600,18500,18550,826,-150
18600,18650,18500,18500,1524,-150
18650,18750,18600,18650,634,50
18550,18550,18550,18550,715,-100
18650,18700,18550,18550,5134,-100
18550,18650,18550,18650,4137,0
18600,18650,18500,18550,6458,-150
18550,18650,18500,18600,7605,-150
18500,18600,18500,18550,4849,-50
18600,18600,18500,18500,4838,-50
18600,18650,18500,18550,4425,50
18600,18700,18550,18550,4650,50
18700,18700,18600,18600,3137,50
18700,18700,18650,18700,1845,250
18650,18700,18650,18700,2387,200
18650,18700,18600,18650,2036,200
18650,18700,18600,18600,2118,100
18650,18700,18600,18650,1781,100
18700,18700,18550,18650,991,150
18650,18700,18600,18650,1367,150
18750,18750,18650,18700,1041,150
18600,18750,18600,18750,5629,250
18550,18600,18500,18600,10690,150
18550,18550,18500,18550,1194,100
18550,18550,18500,18500,1104,100
18550,18550,18500,18500,1116,50
18500,18550,18450,18550,2991,100
18500,18500,18450,18450,978,0
18500,18500,18450,18500,877,150
18500,18500,18450,18450,1075,50
18500,18550,18500,18500,5605,100
18500,18550,18500,18550,777,100
18500,18600,18500,18500,2837,100
18550,18550,18500,18500,758,50
18550,18550,18500,18550,967,100
18450,18550,18450,18500,5442,0
18450,18500,18450,18450,390,0
18400,18500,18400,18450,1779,0
18450,18450,18400,18400,1310,-50
18450,18450,18400,18450,172,0
18400,18450,18350,18450,1993,0
18450,18500,18400,18450,2504,-100
18350,18350,18350,18350,7561,-150
18400,18500,18350,18400,12474,-100
18400,18450,18400,18400,2495,-50
18400,18450,18400,18450,3094,0
18500,18500,18400,18400,13877,-50
18450,18500,18450,18450,1840,0
18450,18500,18400,18450,8081,0
18500,18500,18450,18500,2601,50
18450,18500,18450,18450,2794,0
18450,18500,18450,18450,3137,-100
18450,18500,18450,18450,2736,-100
18450,18500,18450,18450,2355,-50
18500,18550,18450,18450,2268,-50
18500,18550,18500,18550,1288,-50
18500,18550,18500,18500,534,-100
18500,18600,18450,18500,6577,-100
18450,18500,18450,18450,3126,-100
18500,18500,18450,18450,1212,-200
18450,18500,18450,18450,2381,-200
18450,18500,18450,18450,1069,-200
18450,18500,18450,18450,5115,-150
18450,18500,18450,18450,3397,-200
18500,18550,18450,18450,4322,-250
18500,18550,18500,18550,3026,-200
18500,18550,18500,18550,6195,-300
18500,18550,18500,18500,5794,-300
18550,18600,18500,18500,4825,-300
18550,18600,18550,18600,3362,-200
18600,18600,18550,18600,3814,-200
18550,18600,18550,18600,2762,-200
18600,18650,18550,18550,9537,-300
18650,18650,18600,18650,2238,-100
18650,18700,18600,18650,3100,-100
18600,18650,18550,18650,4225,-100
18650,18650,18600,18600,3020,-200
18700,18700,18450,18650,15758,-150
18750,18800,18700,18700,2920,-100
18900,18950,18750,18750,4808,-50
18900,18900,18750,18850,4961,50
18800,18800,18800,18800,913,-50
18800,18800,18750,18800,1749,-50
18800,18800,18750,18800,1430,-50
18800,18900,18700,18800,3014,-100
18800,18850,18750,18800,1158,0
18800,18850,18750,18850,2011,-50
18750,18850,18750,18750,1334,-200
18750,18800,18750,18750,1026,-200
18800,18900,18750,18750,2337,-150
18850,18850,18800,18800,893,-100
18850,18850,18800,18800,1445,-150
18850,18850,18800,18800,966,-100
18850,18900,18800,18800,1125,-100
18900,18900,18800,18800,959,-100
18900,18900,18800,18850,681,-100
18800,18900,18800,18850,925,0
18850,18900,18800,18850,848,-50
18800,18900,18800,18900,972,50
18900,18950,18800,18800,3877,-100
18950,18950,18900,18900,924,50
18950,18950,18900,18950,773,50
18950,18950,18900,18950,977,100
18950,18950,18900,18900,1260,100
18900,19000,18900,18900,1504,100
18950,19000,18900,18950,1344,50
18950,18950,18850,18900,1148,0
18950,18950,18850,18900,1068,100
18900,18950,18850,18900,1000,50
18850,18950,18850,18950,1511,150
18850,18950,18850,18850,857,0
18850,18900,18800,18900,1427,50
18900,18950,18800,18850,1317,50
18800,18900,18800,18900,1161,0
18900,18900,18750,18850,874,-50
18800,18950,18750,18900,2843,100
18750,18850,18750,18850,627,0
18800,18800,18750,18800,355,-100
18900,18900,18800,18800,746,-100
18950,18950,18900,18900,122,-50
18900,18900,18900,18900,3881,-50
18850,18900,18800,18800,2260,-150
18850,18900,18800,18850,2226,-50
18850,18850,18800,18800,2085,-100
18850,18900,18800,18850,1942,-100
18850,18900,18800,18850,2392,-100
18900,18900,18800,18800,1956,-150
18900,18900,18800,18900,1637,-50
18800,18900,18800,18900,1725,-50
18800,18900,18800,18800,1867,-100
18900,18900,18800,18850,1861,50
18850,18900,18800,18900,1837,150
18950,18950,18850,18900,2585,200
18900,18950,18900,18950,1802,250
18950,18950,18900,18950,1640,300
18950,18950,18850,18950,1345,300
18950,18950,18800,18900,2710,250
18950,18950,18900,18900,1444,250
18950,18950,18900,18950,1604,350
18900,19000,18900,18950,1689,300
18950,18950,18900,18950,1421,250
18950,19000,18900,18950,1536,300
18850,18950,18850,18950,2000,300
18800,18900,18750,18900,3544,150
18700,18800,18700,18800,2023,150
18700,18750,18650,18750,1901,50
18700,18750,18650,18700,826,0
18600,18700,18600,18700,1077,50
18600,18650,18600,18650,1190,0
18650,18650,18600,18650,1199,-50
18650,18700,18600,18650,2883,-50
18600,18700,18600,18650,785,0
18650,18700,18600,18600,2051,-50
18700,18700,18650,18650,1179,0
18650,18700,18650,18700,1229,100
18700,18750,18650,18650,1975,50
18750,18750,18650,18650,723,50
18650,18750,18600,18750,1861,100
18750,18800,18650,18650,2688,50
18700,18700,18700,18700,1537,100
18650,18750,18600,18700,2248,100
18650,18750,18600,18650,1490,0
18650,18700,18600,18650,2489,0
18650,18700,18650,18700,2246,50
18600,18750,18600,18700,4837,0
18600,18650,18600,18650,2252,-50
18650,18700,18550,18650,3542,-50
18600,18700,18600,18650,2384,-50
18600,18650,18600,18600,2396,-100
18650,18650,18600,18600,2484,-150
18600,18650,18600,18600,2167,-200
18600,18650,18600,18650,2203,-150
18650,18700,18600,18600,2308,-200
18600,18650,18550,18600,3923,-150
18700,18700,18600,18600,4520,-200
18700,18700,18650,18650,2291,-150
18700,18700,18650,18650,1985,-150
18650,18700,18650,18650,3617,-150
18700,18700,18650,18700,2379,-100
18650,18700,18650,18700,2543,-100
18650,18700,18650,18700,2120,-150
18750,18750,18650,18700,2907,-50
18700,18750,18700,18700,2335,-100
18750,18800,18700,18750,3823,-50
18800,18800,18750,18800,994,50
18750,18850,18750,18800,816,50
18750,18800,18750,18800,636,100
18800,18850,18750,18750,2235,-50
18850,18850,18800,18800,243,0
18800,18900,18750,18800,1618,50
18800,18850,18750,18800,605,50
18750,18800,18750,18800,186,-50
18750,18800,18750,18800,635,50
18850,18850,18750,18800,1176,50
18750,18850,18700,18850,2385,50
18750,18800,18750,18750,1923,-50
18900,18900,18750,18800,1340,-50
18650,18900,18650,18800,7342,0
18750,18750,18750,18750,12842,-50
18700,18800,18700,18750,3224,-100
18750,18800,18700,18700,3854,-150
18850,18900,18750,18800,2338,0
18750,18900,18700,18800,15027,50
18750,18800,18750,18750,2971,0
18850,18850,18750,18750,3250,-100
18800,18850,18750,18850,12060,50
18800,18800,18750,18750,2587,0
18800,18800,18750,18750,3053,0
18800,18800,18750,18800,5567,100
18850,18850,18800,18800,2421,50
18850,18850,18800,18850,1635,50
18850,18850,18800,18800,1177,0
18850,18900,18800,18800,2584,100
18850,18900,18850,18850,1217,0
18850,18900,18800,18850,6044,50
18800,18850,18750,18800,2496,50
18750,18800,18750,18750,1016,0
18850,18850,18750,18750,1758,100
18800,18850,18800,18850,1360,200
18750,18850,18750,18800,3837,50
18800,18800,18750,18750,765,-50
18700,18800,18700,18750,4609,-250
18750,18800,18700,18700,2134,-300
18750,18800,18750,18750,2278,-300
18800,18800,18750,18800,1227,-300
18750,18850,18700,18800,8029,-250
18800,18850,18700,18700,6791,-250
18800,18850,18800,18850,956,-200
18800,18850,18750,18800,4363,-200
18700,18800,18700,18750,1973,-200
18700,18750,18600,18750,15834,-100
18650,18700,18650,18650,9803,-200
18750,18750,18650,18650,29671,-300
18800,18850,18750,18750,4391,-200
19000,19050,18750,18800,17036,-150
19000,19050,19000,19000,962,100
19050,19150,19000,19000,3089,100
19050,19050,19050,19050,2710,150
19050,19100,18900,19100,5147,200
19050,19050,18900,19050,3995,150
19050,19050,18950,18950,3249,50
19000,19050,18900,19050,4486,150
18950,19000,18900,19000,3295,100
18900,18950,18850,18950,2456,0
18900,18950,18850,18850,1825,-100
18900,18950,18850,18850,1588,-100
18950,18950,18850,18950,1984,0
18950,18950,18900,18950,1056,0
18950,18950,18900,18950,1182,50
18950,18950,18900,18900,1363,0
18950,18950,18900,18900,1191,0
18950,18950,18900,18900,1429,-50
18950,18950,18900,18900,1106,0
18900,18950,18900,18900,1021,0
18950,18950,18900,18900,1215,0
18950,19000,18900,18900,1330,0
19000,19000,18900,18900,1171,50
19000,19000,18950,18950,1277,0
19000,19000,18950,18950,1500,0
19000,19000,18950,18950,1228,100
18950,19000,18950,18950,1084,50
18950,19000,18900,18950,1124,200
18950,19000,18900,18900,946,150
18950,18950,18850,18900,1424,250
19000,19000,18900,18900,1016,100
18900,19000,18850,18950,2243,200
18900,18950,18900,18900,363,250
18850,18950,18850,18900,347,300
18850,18950,18850,18900,499,250
18850,18950,18800,18900,2731,250
18850,18950,18850,18850,496,250
18950,19000,18850,18950,2755,400
18900,19000,18850,18950,3918,450
18900,18900,18800,18850,995,300
18900,18900,18750,18900,2302,350
18800,18900,18700,18750,2884,200
18750,18750,18750,18750,87280,200
18800,18800,18600,18650,11723,50
18700,18800,18600,18800,13911,200
18600,18750,18600,18750,16635,100
18600,18650,18550,18650,17541,0
18650,18650,18550,18600,11345,0
18600,18650,18600,18650,9617,0
18650,18650,18600,18650,9532,0
18550,18650,18500,18600,32910,0
18500,18550,18500,18550,10844,-150
18550,18550,18500,18500,10369,-200
18550,18550,18500,18550,4518,-150
18550,18600,18500,18550,9121,-100
18550,18600,18550,18550,5902,-100
18600,18600,18550,18550,4564,-100
18550,18600,18550,18600,6283,-150
18600,18650,18550,18600,8127,-200
18600,18650,18600,18650,2994,-200
18600,18650,18600,18650,4515,-150
18600,18650,18600,18600,4086,-300
18600,18650,18600,18650,1642,-350
18600,18650,18600,18650,7518,-350
18650,18700,18600,18600,10329,-350
18700,18700,18650,18700,4466,-250
18650,18700,18650,18700,8075,-300
18650,18700,18650,18700,4990,-400
18650,18700,18650,18650,6439,-400
18700,18700,18650,18650,5288,-450
18700,18750,18650,18650,2428,-450
18800,18850,18650,18750,11650,-300
18800,18850,18800,18800,5359,-300
18850,18900,18800,18850,4028,-250
18900,18900,18800,18800,2453,-250
18950,19000,18900,18900,4163,-250
19000,19000,18950,19000,3748,-100
19000,19000,18950,19000,2618,-150
18950,19000,18900,18950,2473,-250
18950,19000,18950,18950,1504,-200
19250,19250,18950,19000,7519,-200
19100,19100,19100,19100,1935,-50
19050,19100,19050,19050,2791,-150
19100,19100,19050,19100,3081,-100
19050,19100,19050,19100,2708,-100
19100,19100,19050,19050,1759,-100
19100,19100,19050,19100,4110,-50
19050,19100,19050,19100,2406,-150
19150,19150,19050,19050,3031,-200
19100,19150,19100,19150,1907,-50
19200,19200,19100,19100,3128,-100
19200,19200,19150,19150,1681,0
19150,19200,19150,19200,1176,0
19200,19200,19150,19150,834,-50
19200,19200,19150,19200,725,0
19200,19200,19150,19150,941,0
19200,19200,19150,19200,1174,100
19200,19250,19150,19200,915,0
19200,19250,19150,19200,1322,-50
19200,19250,19150,19150,626,-100
19200,19250,19150,19150,2631,-150
19200,19250,19200,19250,1069,100
19250,19250,19200,19250,566,0
19150,19250,19150,19200,3525,-100
19150,19200,19150,19200,1180,-100
19200,19200,19150,19150,1252,-200
19150,19200,19150,19200,1614,-200
19200,19200,19150,19200,1387,-250
19200,19200,19150,19200,645,-350
19150,19200,19100,19150,3186,-350
19150,19200,19100,19100,5947,-400
19250,19250,19150,19200,1285,-300
19250,19250,19200,19250,634,-250
19300,19300,19200,19250,1217,-250
19150,19300,19150,19300,8151,-150
19300,19300,19150,19150,3795,-300
19300,19300,19250,19250,1119,-250
19300,19300,19300,19300,319,-200
19350,19350,19200,19300,3261,-150
19250,19350,19250,19350,4654,-100
19400,19400,19400,19400,3237,-50
19550,19600,19450,19450,7231,0
19500,19550,19500,19550,7523,150
19500,19550,19450,19500,8528,150
19500,19550,19450,19500,9827,150
19500,19500,19450,19500,10011,200
19450,19500,19450,19500,6821,250
19400,19500,19400,19500,7496,200
19500,19500,19400,19450,11075,200
19500,19500,19450,19450,7251,150
19500,19500,19450,19500,7722,250
19450,19500,19400,19500,8186,300
19450,19450,19350,19450,8385,300
19400,19450,19400,19450,4775,250
19450,19450,19400,19450,3791,250
19400,19450,19350,19450,6429,300
19350,19400,19300,19400,3642,300
19350,19350,19300,19350,5525,150
19300,19350,19250,19350,3432,150
19300,19350,19250,19300,3428,50
19300,19300,19250,19250,3414,100
19250,19300,19250,19300,3227,100
19300,19300,19250,19250,3344,50
19250,19300,19200,19300,3886,100
19200,19250,19150,19250,3799,200
19150,19200,19100,19200,3990,250
19150,19200,19100,19150,4102,200
19200,19200,19100,19200,3430,50
19200,19200,19100,19200,3711,-100
19150,19200,19100,19150,2996,-150
19200,19200,19100,19100,2473,-150
19200,19200,19150,19200,2690,-100
19250,19250,19150,19200,2467,-100
19200,19250,19150,19250,4611,50
19200,19200,19150,19150,2779,0
19200,19200,19150,19200,2128,-50
19200,19250,19200,19200,2442,0
19050,19200,19050,19200,2065,50
19000,19050,18950,19050,4523,-100
18950,18950,18950,18950,5483,-150
19150,19150,18800,18950,23362,-150
19300,19300,19150,19150,7002,0
19300,19300,19200,19300,6627,150
19300,19300,19200,19300,8142,50
19350,19350,19250,19250,9821,50
19300,19350,19250,19300,12507,100
19200,19300,19150,19300,9603,100
19150,19250,19100,19200,7421,-50
19250,19250,19100,19150,8449,0
19150,19250,19150,19250,8549,0
19100,19200,19100,19200,4967,0
19100,19150,19100,19150,2397,0
19150,19150,19100,19150,2605,-50
19150,19150,19100,19100,2504,-100
19200,19250,19100,19100,2762,-100
19150,19250,19150,19150,2329,0
19250,19250,19150,19150,2262,-50
19150,19250,19150,19250,2016,50
19200,19250,19150,19200,2413,-50
19200,19250,19150,19200,2094,-50
19250,19250,19150,19200,2402,0
19150,19250,19150,19250,2443,100
19200,19250,19150,19150,2199,0
19200,19250,19150,19250,2223,150
19150,19250,19150,19200,2289,50
19200,19200,19150,19150,2592,-50
19150,19200,19150,19200,2451,0
19200,19250,19150,19200,2394,-50
19150,19250,19100,19200,3211,-50
19150,19200,19100,19150,4682,-100
19200,19200,19150,19200,3237,-100
19200,19250,19150,19200,1671,-100
19250,19250,19100,19250,2904,0
19250,19300,19200,19250,1600,50
19150,19250,19150,19200,2138,-50
19150,19150,19100,19150,1299,-100
19100,19150,19100,19150,1563,-50
19250,19250,19000,19100,3865,-200
19150,19150,19150,19150,4707,-50
19200,19250,19150,19200,4443,50
19250,19250,19150,19200,5963,-100
19250,19250,19150,19250,6196,0
19250,19250,19200,19250,7564,0
19300,19350,19200,19250,6292,-50
19300,19350,19250,19300,4822,0
19250,19350,19250,19300,4898,50
19250,19300,19200,19250,4468,0
19250,19300,19200,19200,5625,-50
19250,19300,19200,19250,5513,0
19200,19300,19200,19250,4803,-50
19250,19300,19200,19200,4681,-150
19250,19300,19150,19300,5282,0
19200,19300,19150,19200,4376,-100
19300,19300,19150,19150,5043,-150
19200,19300,19150,19300,4883,0
19250,19300,19200,19250,4018,-100
19300,19300,19200,19250,4829,-150
19300,19300,19200,19300,5532,-150
19250,19300,19200,19300,4932,50
19250,19300,19200,19250,5837,0
19200,19300,19200,19250,5375,0
19300,19300,19200,19250,5037,100
19250,19350,19250,19250,5690,250
19350,19350,19250,19300,4550,450
19350,19350,19250,19350,4033,400
19300,19350,19250,19300,4613,350
19300,19350,19250,19300,5738,300
19250,19350,19250,19300,5298,350
19350,19350,19250,19300,6260,300
19400,19400,19300,19350,5256,350
19450,19450,19350,19400,6475,400
19250,19450,19250,19450,20321,500
19300,19300,19250,19250,7300,350
19250,19300,19200,19250,7417,350
19150,19250,19150,19250,7365,300
19000,19150,18950,19150,6100,200
18800,19050,18800,19000,9905,150
18850,18850,18850,18850,7711,-100
19000,19000,18900,18950,8807,-50
19000,19000,18950,18950,10807,-50
19000,19000,18950,19000,12994,0
19000,19000,18950,18950,11742,-50
18950,19000,18950,19000,11124,50
19000,19000,18950,19000,10949,0
18950,19000,18900,19000,10976,0
18950,18950,18900,18950,9449,-100
18900,18950,18850,18900,10153,-100
18950,18950,18850,18900,10436,-50
19000,19000,18900,18950,8185,0
18850,19000,18800,18950,33887,150
18950,19000,18800,18850,6458,150
19000,19000,18950,18950,5511,300
19000,19000,18950,19000,5049,400
19000,19000,18950,19000,5213,350
19000,19000,18950,19000,5349,400
18950,19000,18850,19000,4779,350
19000,19000,18850,18950,8873,400
19050,19050,18950,19000,6034,500
19050,19050,19000,19000,5281,550
19000,19050,18950,19050,7136,600
18950,19000,18950,19000,9651,650
18950,18950,18900,18950,10752,650
18800,18950,18800,18950,17503,650
18700,18800,18700,18800,10147,550
18650,18700,18600,18700,8664,400
18650,18650,18600,18650,5092,350
18650,18650,18600,18600,4927,300
18600,18650,18600,18650,5005,300
18650,18650,18600,18600,5923,300
18550,18650,18500,18650,6349,450
18500,18550,18450,18550,6234,300
18400,18500,18350,18500,8914,300
18450,18500,18400,18450,7287,200
18400,18450,18350,18450,2884,350
18300,18400,18300,18350,3793,300
18300,18350,18200,18300,6378,250
18300,18300,18300,18300,6189,250
18300,18350,18250,18250,7950,200
18250,18300,18200,18300,7906,250
18300,18300,18250,18300,4581,200
18350,18350,18250,18300,5742,200
18250,18350,18250,18350,4725,250
18250,18300,18200,18300,4758,250
18250,18300,18200,18200,5479,150
18250,18250,18200,18250,5170,150
18250,18250,18200,18200,9274,100
18100,18250,18050,18250,9807,200
18050,18100,18000,18100,8030,50
18000,18050,18000,18050,4095,-50
18050,18050,18000,18050,2801,-50
18050,18050,18000,18050,1750,-50
18050,18100,18000,18050,2796,-50
18100,18100,18050,18050,1368,-50
18050,18100,18050,18100,1459,50
18100,18100,18050,18100,1880,50
18050,18100,18050,18100,1491,50
18100,18100,18050,18050,2414,0
18100,18100,18050,18050,1257,0
18100,18100,18050,18100,1108,50
18050,18100,18050,18100,3929,0
18100,18100,18000,18050,4393,-50
18100,18100,18050,18050,1717,0
18050,18100,18050,18100,1389,100
18100,18100,18050,18100,1612,100
18100,18100,18050,18100,2089,50
18100,18100,18050,18100,1917,100
18050,18100,18000,18100,1562,100
18050,18050,18000,18050,1862,0
18050,18050,18000,18050,1482,0
18000,18050,18000,18050,1790,-50
18050,18050,18000,18050,3520,-100
18050,18050,18000,18050,1816,-100
18050,18100,18000,18050,3737,-50
18100,18100,18050,18100,2120,-50
18050,18200,18050,18100,3373,-50
18050,18050,18050,18050,5146,-50
18050,18050,18000,18000,3660,-100
18000,18050,18000,18000,1669,-100
18000,18050,18000,18050,1260,-50
18000,18050,18000,18000,2068,-100
18050,18050,18000,18000,1818,-100
18050,18100,18000,18050,3413,-50
18100,18100,18050,18050,1108,-50
18150,18150,18050,18100,1313,-50
18150,18150,18100,18150,1170,50
18150,18150,18100,18150,1658,0
18150,18150,18100,18100,1518,-50
18150,18150,18100,18150,1134,-50
18050,18200,18050,18150,4253,-100
18100,18100,18050,18100,992,-150
18100,18100,18050,18100,1396,-250
18150,18150,18050,18100,2857,-200
18150,18150,18100,18100,825,-150
18100,18150,18100,18100,983,-100
18100,18150,18100,18100,2109,-100
18150,18150,18100,18100,1067,-100
18100,18150,18100,18100,2032,-50
18100,18150,18100,18150,1079,0
18150,18150,18100,18100,854,-50
18150,18200,18100,18150,1253,0
18200,18200,18150,18150,849,150
18250,18250,18150,18200,1541,200
18250,18300,18200,18250,1051,250
18350,18350,18200,18250,4411,200
18300,18350,18250,18350,3233,300
18200,18300,18200,18300,1677,250
18200,18250,18150,18250,1754,200
18200,18250,18150,18200,1517,150
18200,18250,18200,18200,2276,50
18100,18300,18100,18200,2752,100
18150,18200,18050,18150,3553,50
18100,18150,18100,18150,712,50
18100,18200,18050,18150,3046,50
18050,18200,18000,18150,1751,0
18000,18000,18000,18000,9390,-150
18000,18000,17950,18000,4194,-150
18050,18100,17950,18000,20582,-150
18050,18100,18050,18050,2550,-50
18050,18100,18050,18050,1650,-50
18050,18100,18050,18050,3216,-50
18050,18100,18050,18050,2357,-50
18100,18150,18050,18050,4838,-100
18150,18150,18100,18150,1742,-50
18150,18150,18100,18100,1841,-100
18100,18150,18100,18100,861,-50
18100,18150,18100,18100,1202,-50
18100,18150,18100,18100,1306,-50
18100,18150,18100,18150,1269,0
18100,18150,18100,18150,548,0
18100,18150,18100,18150,2432,-50
18150,18150,18100,18150,1760,-100
18100,18150,18100,18100,1461,-100
18150,18150,18100,18100,1036,-100
18100,18150,18100,18100,889,-100
18150,18200,18100,18100,965,-100
18150,18200,18150,18150,975,-100
18150,18200,18150,18200,1156,0
18200,18200,18150,18200,1546,0
18200,18200,18150,18150,1988,-50
18200,18200,18150,18150,2183,-50
18150,18200,18150,18150,1423,-50
18150,18200,18150,18150,3204,-50
18250,18250,18150,18150,5232,-50
18200,18250,18200,18200,653,-50
18200,18250,18200,18250,1533,0
18250,18250,18200,18200,965,-100
18250,18300,18200,18200,1063,-100
18250,18250,18200,18200,3246,-100
18300,18300,18200,18200,2018,-100
18250,18350,18200,18250,1891,50
18250,18250,18200,18200,563,-50
18200,18300,18200,18200,4300,-50
18200,18250,18150,18200,1167,-100
18200,18200,18200,18200,3285,-100
18200,18250,18200,18200,2387,-150
18200,18250,18200,18200,1550,-250
18200,18250,18150,18200,9113,-250
18250,18300,18200,18250,6859,-250
18250,18300,18250,18250,4449,-250
18300,18300,18200,18300,10167,-150
18300,18300,18250,18300,5072,-200
18300,18350,18250,18300,6348,-200
18250,18350,18200,18300,11974,-200
18250,18300,18200,18200,5886,-350
18250,18300,18250,18250,5199,-250
18300,18300,18250,18250,7178,-200
18300,18350,18250,18300,6949,-200
18350,18400,18300,18300,8123,-200
18450,18450,18350,18350,5516,-100
18400,18450,18400,18450,1258,0
18500,18500,18400,18450,1256,50
18450,18500,18450,18500,1905,50
18500,18500,18450,18500,1303,150
18500,18500,18450,18450,2242,50
18500,18500,18450,18500,1070,-50
18450,18500,18450,18500,965,0
18500,18550,18500,18500,1622,-50
18550,18550,18500,18550,1130,100
18500,18550,18450,18500,2625,50
18450,18500,18450,18450,1090,0
18450,18500,18450,18500,818,100
18500,18500,18450,18500,1118,50
18500,18500,18450,18450,752,-50
18450,18500,18400,18450,2550,-50
18450,18450,18400,18400,791,-150
18350,18500,18350,18450,5412,-50
18350,18400,18350,18350,4396,-150
18500,18550,18350,18400,4647,-150
18550,18550,18500,18550,649,100
18600,18650,18500,18500,1485,50
18450,18600,18450,18550,2397,150
18450,18500,18400,18450,2752,50
18450,18450,18450,18450,7012,0
18450,18450,18400,18450,18883,50
18450,18500,18400,18400,20765,-50
18550,18550,18450,18450,15337,50
18550,18550,18500,18500,3039,100
18550,18550,18500,18500,7357,50
18500,18550,18450,18550,12500,100
18450,18500,18450,18500,2440,0
18550,18550,18450,18500,6024,0
18450,18600,18400,18550,43720,50
18400,18450,18400,18450,6720,-100
18450,18450,18400,18450,9094,-150
18400,18450,18400,18400,3151,-200
18400,18450,18400,18400,3686,-250
18450,18450,18400,18450,3809,-250
18450,18450,18400,18400,1775,-350
18400,18450,18400,18450,5028,-300
18450,18450,18400,18400,4683,-400
18450,18500,18400,18400,3112,-450
18450,18500,18450,18450,4545,-350
18500,18550,18450,18450,7904,-500
18500,18550,18500,18500,3774,-500
18500,18550,18500,18500,21394,-450
18550,18600,18500,18500,3438,-450
18600,18600,18550,18550,8553,-400
18600,18650,18600,18600,4358,-450
18700,18700,18600,18600,5883,-500
18700,18750,18650,18650,6138,-450
18750,18750,18700,18700,7494,-400
18800,18800,18750,18750,6741,-300
18800,18800,18750,18750,1137,-350
18850,18850,18800,18800,1477,-350
18850,18850,18800,18850,11165,-250
18950,18950,18800,18800,9922,-400
18950,19000,18900,18950,4402,-200
18950,19100,18950,19000,4475,-100
19000,19050,18950,18950,1354,-150
18950,19000,18950,18950,713,-150
19000,19050,18950,18950,1616,-150
19050,19050,19050,19050,9223,-100
19100,19150,19050,19100,2319,0
19050,19100,19050,19100,3478,0
19050,19150,19050,19100,3580,0
19100,19100,19050,19050,2760,-100
19100,19150,19050,19100,6489,0
19100,19150,19100,19150,2247,0
19150,19200,19100,19100,3787,-50
19150,19200,19150,19200,2237,50
19100,19250,19100,19150,5122,-50
19100,19150,19100,19100,2310,-50
19150,19150,19100,19100,2457,-50
19100,19150,19100,19100,1990,-50
19200,19200,19100,19100,2467,-100
19100,19250,19100,19150,6870,-100
19100,19150,19100,19100,2271,-150
19150,19150,19100,19100,2333,-150
19100,19150,19100,19100,1723,-150
19100,19150,19100,19150,2126,-50
19150,19150,19100,19100,2069,-100
19100,19150,19100,19150,1861,-50
19150,19200,19100,19150,2769,-50
19150,19200,19150,19150,1481,-50
19150,19200,19150,19200,2158,50
19150,19200,19150,19150,6815,0
19150,19200,19150,19150,1737,50
19200,19200,19150,19150,2517,100
19250,19300,19200,19200,3174,50
19250,19300,19250,19250,2138,150
19250,19300,19250,19250,1838,200
19250,19300,19200,19250,6015,200
19200,19250,19200,19250,1246,150
19200,19250,19200,19200,753,100
19200,19250,19200,19200,932,150
19200,19200,19200,19200,513,100
19150,19250,19150,19200,1293,100
19150,19200,19100,19200,4037,100
19150,19250,19150,19150,279,0
19100,19250,19100,19150,1962,0
19100,19100,19100,19100,12321,0
19100,19150,19050,19050,2843,-100
19100,19150,19050,19150,1439,0
19050,19100,19000,19100,975,-50
19050,19100,19000,19050,1950,-150
19100,19100,19000,19050,2654,-150
19100,19100,19050,19100,995,-50
19100,19100,19050,19100,529,0
19100,19100,19050,19050,1444,-100
19050,19100,19050,19100,1396,-100
19100,19150,19050,19100,1696,-100
19150,19200,19100,19100,1451,-100
19100,19150,19100,19150,5385,-50
19100,19150,19100,19150,498,0
19100,19150,19100,19100,589,0
19100,19150,19100,19150,401,50
19150,19150,19100,19150,458,50
19150,19200,19150,19150,811,0
19200,19200,19100,19200,595,50
19200,19200,19150,19200,336,50
19100,19200,19100,19150,1248,50
19150,19200,19100,19100,1671,-50
19200,19200,19100,19150,2691,-50
19200,19200,19150,19200,1055,50
19150,19200,19150,19200,200,150
19200,19200,19150,19200,442,100
19100,19200,19100,19200,2720,50
19100,19150,19100,19150,1171,-50
19100,19150,19050,19100,784,-150
19100,19100,19050,19100,599,-200
19150,19200,19050,19100,1672,-150
19200,19200,19100,19150,331,-100
19150,19200,19100,19150,1735,-150
19100,19150,19050,19150,466,-150
19150,19150,19100,19100,1033,-200
19150,19200,19100,19150,369,-100
19100,19200,19100,19200,311,-150
19050,19150,19050,19150,210,-200
19100,19100,19050,19050,1316,-300
19100,19100,19100,19100,9470,-250
19150,19350,19150,19150,6149,-300
19250,19300,19150,19200,14954,-250
19300,19300,19200,19250,12699,-200
19300,19300,19250,19300,11012,-150
19300,19300,19200,19250,13555,-200
19250,19300,19250,19250,3848,-200
19300,19300,19250,19300,2726,-250
19250,19300,19200,19300,4904,-250
19250,19300,19250,19300,5634,-200
19350,19350,19250,19250,6787,-250
19350,19350,19250,19350,7674,-200
19350,19350,19300,19350,5188,-250
19400,19400,19300,19350,5716,-250
19450,19450,19350,19350,3849,-250
